stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,zone
0200EII,Regional Centre/ICIPE,-1.220014929,36.8940146,,,3
0200ELH,Shell,-1.267559766,36.83087111,,,0
0200EMF,KEMREF,-1.241982311,36.8932566,,,3
0200EUT,Equity,-1.258005023,36.87877536,,,3
0200FHA,Faith Home Academy,-1.25305,36.878651,,,3
0200FRS,St. Francis,-1.226196,36.916057,,,3
0200GEG,Garage/Riverside,-1.249093333,36.87805167,,,3
0200GIT,Githurai,-1.20447278,36.91680372,,,3
0200GNA,Ngemwa,-1.12226057,36.81771755,,,2
0200GNK,Guru Nanak,-1.269521713,36.83210492,,,0
0200GPS,Ngemwa Police Post,-1.121695,36.818793,,,2
0200GRG,Garage,-1.231264,36.924453,,,3
0200GTO,Githogoro/Kigwa,-1.21866,36.83586,,,3
0200HHR,Shirika House,-1.273122668,36.81620908,,,0
0200HML,Garden City/Homeland Inn,-1.230479479,36.87905431,,,3
0200HTN,Hill stone,-1.252511144,36.880036,,,3
0200HUN,Hunters,-1.227583,36.917981,,,3
0200IMI,Kamutiini,-1.23051703,36.92298889,,,3
0200IRR,Riverside,-1.248269409,36.87665105,,,3
0200JIN,Ikinu,-1.100941,36.797296,,,2
0200KAI,Kwa Kairu,-1.143339,36.966445,,,3
0200KAW,Kwa Maua,-1.121935844,37.00715661,,,3
0200KBM,Kariobangi Market Stage,-1.255259,36.878742,,,3
0200KCI,Kariobangi Junction,-1.252570152,36.87895238,,,3
0200KEI,KIE/Pioneer,-1.272531152,36.82724476,,,0
0200KEN,Kenafric,-1.246680021,36.88435972,,,3
0200KEP,Kenya Power,-1.242946386,36.89085066,,,3
0200KJN,Kirigiti/Ruui,-1.17895,36.83748,,,2
0200KS2,KIST,-1.1835,36.83854,,,2
0200KTJ,Junction,-1.152403,36.919994,,,3
0200KUF,KU Fly Over,-1.180681,36.939082,,,3
0200KWH,Bypass/Kwaheri Flyover,-1.215137243,36.83501244,,,3
0200LOK,Kobil/K1,-1.267608046,36.81204629,,,0
0200LPO,Allsops,-1.245715,36.86803667,,,3
0200MAT,Maternity,-1.223112,36.911889,,,3
0200MBA,Mamba,-1.269103289,36.84183329,,,0
0200MBC,Membley Church,-1.159048,36.939119,,,3
0200MGN,2nd Mugumoini Street,-1.218457,36.874002,,,3
0200MNO,Makutano,-1.064306,36.783481,,,2
0200MOS,Mosque Side Ya Juu,-1.24068,36.89471,,,3
0200MRR,Marurui,-1.211112,36.874403,,,3
0200MSH,Mushroom,-1.19579,36.83836,,,2
0200MTE,Muthaiga Golf Club Entrance,-1.25774,36.84292,,,0
0200NEH,Neighbours,-1.227277,36.870709,,,3
0200NES,Corner,-1.217567,36.898027,,,3
0200NFR,Ngorofani,-1.22535789,36.91485,,,3
0200NGN,Flyover Pangani,-1.266488333,36.83463167,,,0
0200NHL,Towngate Chapel,-1.15470457,36.81256771,,,2
0200NYT,Nyati Drive,-1.221369,36.872925,,,3
0200OIC,Ruaraka Police Post/Baba Dogo Catho,-1.244187087,36.88379377,,,3
0200OTO,JCL Motors,-1.23544845,36.84368402,,,0
0200RAW,Kware/Kahawa Sukari,-1.1890769,36.93116426,,,3
0200RDS,Ridgeway Springs,-1.22895062,36.84054315,,,3
0200RER,Riverside,-1.243933439,36.88097477,,,3
0200RGC,Regional/ICIPE,-1.220023,36.894127,,,3
0200RIE,Riverside,-1.246434778,36.88011914,,,3
0200RIL,Kona Kwa Rail,-1.208219,36.922329,,,3
0200RKN,Kona,-1.225876,36.874215,,,3
0200RND,Runda Junction,-1.22171,36.83606,,,3
0200ROC,Rock City,-1.23795,36.84398,,,0
0200RST,Roasters,-1.233360171,36.87278867,,,3
0200RTI,Itara,-1.185209155,36.8388319,,,2
0200RUK,Ruaraka Academy,-1.214869,36.876151,,,3
0200SAK,Samaki,-1.243772507,36.8785125,,,3
0200SAN,SDA Ikinu,-1.102948665,36.79969311,,,2
0200SHK,Shark's Palace,-1.24067,36.84427,,,0
0200SHL,Shell,-1.235088,36.873169,,,3
0200SHP,Shell/Kariobangi Catholic Church,-1.256700754,36.87869489,,,3
0200SKU,Tuskys,-1.0402641,37.07185954,,,3
0200SPH,Super Highway,-1.164448857,36.95673108,,,3
0200SRA,Naivas Supermarket,-1.247506142,36.87264919,,,3
0200STD,Stadium,-1.221633554,36.890046,,,3
0200STM,Steam Drive,-1.222789,36.872219,,,3
0200STR,Kwa Ng'ethe/Five Star,-1.18981,36.83959,,,2
0200TDS,Seasons,-1.218752,36.902593,,,3
0200TFC,Perfection,-1.240324706,36.89570278,,,3
0200TKL,Total Kiambu,-1.175120205,36.82907671,,,2
0200TND,Thindigwa,-1.19987,36.83525,,,2
0200TSB,Booster,-1.159456014,36.82005644,,,2
0200TSO,Posta,-1.276704669,36.82708651,,,0
0200TSS,TSS Petrol Station/Blue Hut Hotel,-1.277,36.83091,,,0
0200UET,Equity,-1.218058347,36.89997339,,,3
0200URA,Githurai,-1.203685731,36.91733211,,,3
0200URD,Red Ruby,-1.270240545,36.81308001,,,0
0200WAN,Dawa Pharmaceuticals,-1.246853203,36.8750605,,,3
0200WJY,Wanderjoy,-1.23132,36.84252,,,3
0200WKU,Kwa Mafuta,-1.228705287,36.91972089,,,3
02016EA,36Stage,-1.261315674,36.88658595,,,3
0201AGH,Aga Khan Hospital,-1.268924,36.809952,,,0
0201AIK,Kariobangi Mwisho,-1.253018333,36.88480333,,,3
0201AIP,Aipcea,-1.11975,36.819057,,,2
0201AIS,AIC Lucky Summer,-1.240432,36.895398,,,3
0201ALP,Allsops,-1.245253086,36.86786413,,,3
0201ALS,Allsops,-1.244512796,36.86686635,,,3
0201AMC,Cinema,-1.250704855,36.90486789,,,3
0201ARI,Kwa Bridge,-1.121764183,37.00636268,,,3
0201ARS,Car Wash,-1.232335567,36.87308371,,,3
0201ASP,Allsops,-1.24517262,36.86789632,,,3
0201ATB,Kariobangi catholic church/ Kanisani,-1.257166667,36.879065,,,3
0201BHC,Beta  Health Care,-1.062916517,36.78296685,,,2
0201BPC,The Baptist Chapel,-1.241702,36.893618,,,3
0201BRA,Barua,-1.19333,36.83991,,,2
0201CAL,Caltexdn/Equity,-1.268018,36.833628,,,0
0201CIA,AIC Church,-1.256825656,36.89734161,,,3
0201CIT,Police Post,-1.2441549,36.88429534,,,3
0201CJU,Ruiru Road Junction,-1.148968667,36.9568947,,,3
0201CNA,Cabanas,-1.329994798,36.89034641,,,0
0201CON,Corner,-1.247130632,36.8743068,,,3
0201DAW,Naivas/Dawa Pharmacutical,-1.247043,36.873225,,,3
0201DBR,Ndumberi Factory,-1.140974,36.805712,,,2
0201DIA,KIE/Desai,-1.271711916,36.82795823,,,0
0201DNK,Danamac's Flats,-1.21821,36.900913,,,3
0201DNO,Rounda,-1.26219011,36.87874854,,,0
0201DUA,Ruiru Road Junction,-1.1490798,36.95702612,,,3
0201DWE,Weigh Bridge,-1.129483581,36.98738873,,,3
0201ECH,Dawa Pharmaceutical,-1.247130632,36.87301397,,,3
0201ENL,Hill stone,-1.252511667,36.880055,,,3
0201EQT,Equity,-1.217932105,36.89985752,,,3
0201EVR,Evergreen,-1.2106,36.83313,,,2
0201FM,FM,-1.269269586,36.84068531,,,0
0201GIT,Githurai,-1.203684,36.916758,,,3
0201GRD,Equity,-1.217937,36.899857,,,3
0201GRG,Garage,-1.231222,36.924549,,,3
0201GTC,Gathecha/KSC International Junction,-1.240786,36.887714,,,3
0201GTJ,Gathanji,-1.089753,36.782261,,,2
0201GTO,Githogoro,-1.2186,36.83579,,,3
0201HML,Roasters/Naivas,-1.233043671,36.87387228,,,3
0201HSM,House Of Faith Ministry,-1.240245,36.895997,,,3
0201IAH,Muthaiga,-1.260555518,36.84327364,,,0
0201IES,Desai,-1.27194795,36.82773024,,,0
0201IIR,Riverside,-1.249303222,36.87765419,,,3
0201IKN,Ikinu,-1.099779,36.795763,,,2
0201I/T,Kariobangi Market Stage/Soko,-1.255205601,36.87902749,,,3
0201JAM,Jamaica,-1.074943542,36.78059578,,,2
0201JNT,Gatitu,-1.043277383,37.07080007,,,3
0201KAI,Kwa Kairu,-1.142084,36.966911,,,3
0201KAM,Kanyama,-1.252580881,36.88219786,,,3
0201KBM,Kariobangi Market Stage/Soko,-1.255236268,36.87908113,,,3
0201KBO,Kimbo,-1.132586,36.974481,,,3
0201KCB,KCB Kiambu,-1.172811985,36.82988405,,,2
0201KCL,K1 Club,-1.268620491,36.81223512,,,0
0201KEE,KEMREF,-1.241980791,36.8933022,,,3
0201KEP,Kenya Power,-1.242862,36.89084,,,3
0201KFS,Kenya Forestry Service Station/CID,-1.250478029,36.84655666,,,0
0201KGM,Kiangima,-1.075928,36.786734,,,2
0201KIH,Kihunguro,-1.160286069,36.95838869,,,3
0201KJN,Kirigiti Junction,-1.17902,36.83742,,,2
0201KMT,Kamutiini,-1.229538,36.920874,,,3
0201KRK,Kariokor,-1.279431,36.833293,0.0,,0
0201KS2,KIST,-1.18345,36.83848,,,2
0201KSR,Kasarini/Paradise Lost,-1.20585,36.83201,,,2
0201KSS,Brentwood Hotel,-1.20461,36.83264,,,2
0201KSU,Kamindi Supermarket,-1.171696186,36.82808161,,,2
0201KWH,Bypass/Kwaheri Flyover,-1.21506,36.83495,,,3
0201MET,Bull & Bush,-1.217444,36.89776,,,3
0201MGN,2nd Mugumoini Street,-1.218296,36.873967,,,3
0201MJM,Maji Mazuri,-1.23198688,36.92629337,,,3
0201MLM,Kwa Mlima,-1.233215332,36.92902386,,,3
0201MML,Mwalimu,-1.269843578,36.83098912,,,0
0201MNO,Makutano,-1.064754,36.783189,,,2
0201MOS,Mosque,-1.24057,36.894865,,,3
0201MRT,Maternity,-1.223037,36.91183,,,3
0201MSH,Mushroom,-1.19582,36.83822,,,2
0201MSQ,Mosque,-1.252661,36.865157,,,0
0201MTR,TRM,-1.219793558,36.89088821,,,3
0201NAS,Naivas,-1.218873,36.895474,,,3
0201NBN,Baba Dogo Junction/Dawa,-1.247575879,36.874457,,,3
0201NEH,Neighbours,-1.2270087,36.87105596,,,3
0201NIO,Sokoni,-1.25513,36.87869,,,3
0201NTR,Naivas Ciata Mall/Ridgeways Mall,-1.22525,36.83883,,,3
0201NVS,Naivas,-1.247559786,36.87267065,,,3
0201NYT,Nyati Drive,-1.220956,36.873096,,,3
0201OER,Pioneer,-1.272505885,36.82773292,,,0
0201PME,Marie Stopes,-1.269189119,36.84839398,,,0
0201PNG,Pangani/Muthaiga Footbridge,-1.264039278,36.83783412,,,0
0201POS,Police Post,-1.121249,36.819359,,,2
0201PPS,Police Post,-1.219857,36.894257,,,3
0201RAK,Mpaka Road,-1.265068263,36.80462676,,,0
0201RDS,Ridgeway Springs/Total,-1.229122281,36.84055924,,,3
0201RET,St Margret,-1.207715,36.924788,,,3
0201REV,Drive In,-1.250063333,36.86227333,,,0
0201RGC,Regional Centre/ICIPE,-1.219975948,36.89407468,,,3
0201RIL,Kona Kwa Rail,-1.208181,36.922337,,,3
0201RKN,Kona,-1.225183,36.873912,,,3
0201RND,Runda Junction,-1.22181,36.8361,,,3
0201RNK,Kiamako Sunflower Primary School,-1.252865,36.87859167,,,3
0201ROC,Rock City,-1.2382,36.84398,,,0
0201RRP,Safari Park,-1.225190163,36.88523412,,,3
0201RSB,Roysambu,-1.218377352,36.8924278,,,3
0201RST,Roasters,-1.233597,36.872552,,,3
0201RUK,Ruaraka Academy,-1.214531,36.876177,,,3
0201RYB,Red Ruby,-1.270290255,36.81299043,,,0
0201RZA,Riziki Academy,-1.28067,36.838466,,,0
0201SDP,Pangani Police Post,-1.27023,36.83564,,,0
0201SHL,Shell,-1.23488903,36.87386155,,,3
0201SHP,Shell Petrol Station/Catholic Church,-1.256545186,36.87905967,,,3
0201SPH,Super Highway,-1.164459586,36.9567579,,,3
0201SSN,Seasons,-1.218747,36.90285,,,3
0201STM,Steam Drive,-1.22293,36.872273,,,3
0201SUN,Sunton,-1.228819,36.919796,,,3
0201TEH,Homeland/Garden City,-1.230849624,36.87760323,,,3
0201TIN,Kamutiini,-1.230447292,36.92289233,,,3
0201TIU,Equity,-1.278343333,36.83056667,0.0,,0
0201TJA,Timba Junior Academy,-1.241243,36.894187,,,3
0201TKS,Tuskys,-1.041316,37.071367,,,3
0201UCP,Dawa Pharmaceutical,-1.247148246,36.87301397,,,3
0201UGC,Muthaiga Golf Club,-1.257732242,36.84297949,,,0
0201UOA,Munyu Road,-1.284302205,36.82779998,,,0
0201URI,Kariobangi Junction,-1.252575517,36.87903821,,,3
0201VRS,Riverside,-1.243918866,36.88077092,,,3
0201WAA,Kawaa,-1.244587898,36.87559426,,,3
0201WJY,Wanderjoy,-1.23113,36.84225,,,3
0201WOA,Kwa DO,-1.219326854,36.90370649,,,3
0201YTU,Equity,-1.258245707,36.87878609,,,3
0201YUE,Survey,-1.248853333,36.86336333,,,0
0202LUT,Luthuli Avenue,-1.284831,36.826986,,,0
0202RSB,Roysambu Terminus,-1.217422485,36.89440727,,,3
0203SND,Sunton,-1.229503155,36.92081094,,,3
02107SA,Barraks/75,-1.311714381,36.92533046,,,0
0210ABI,Tiba,-1.240081787,36.89640284,,,3
0210ACO,Karura Close,-1.256085366,36.84340507,,,0
0210AEC,Faith Home Academy,-1.253224611,36.87857151,,,3
0210AFY,Fancy,-1.277269453,36.96974784,,,3
0210AIC,China,-1.293882251,36.94319129,,,3
0210AIE,Kwa Bridge,-1.249443412,36.87787414,,,3
0210AIK,Kasarini,-1.201480955,36.83447868,,,2
0210AIT,Tumaini,-1.280199945,36.96515858,,,3
0210AKC,KCA,-1.25305447,36.85928106,,,0
0210AKE,Keza,-1.285972059,36.95495546,,,3
0210ALS,Allsops,-1.245896816,36.86659813,,,3
0210AMC,Quickmart,-1.169282198,36.96969151,,,3
0210AMJ,Juja Mall,-1.118052006,37.01047182,,,3
0210ANI,Naivas,-1.247502297,36.87248826,,,3
0210ANR,Thingira,-1.1147933,36.81205273,,,2
0210ANT,Aviation,-1.319936514,36.90660059,,,0
0210APB,Bypass,-1.165457368,36.95721388,,,3
0210ARA,Barracks/75 Rounda,-1.313516825,36.92287892,,,0
0210ARG,Garage,-1.249185205,36.87806457,,,3
0210ARH,Car Wash,-1.21111545,36.9075796,,,3
0210ARI,Raia,-1.108012676,36.8063879,,,2
0210ARM,Taj Mall Roundabout,-1.32471621,36.89894557,,,0
0210AS3,36Stage,-1.261734098,36.88483715,,,3
0210ASR,Safari Park,-1.22595343,36.88503832,,,3
0210ASV,Naivas,-1.247506142,36.87250435,,,3
0210AUI,Utalii,-1.256094575,36.85605705,,,0
0210AWR,Kware,-1.189995736,36.93019062,,,3
0210AYA,Onyata,-1.267103881,36.98038548,,,3
0210BBD,Baba Dogo Terminal,-1.244305,36.887506,,,3
0210CAH,Pangani Girls' School,-1.270063519,36.83802724,,,0
0210CAK,KCA,-1.253113478,36.85937226,,,0
0210CID,KFS/CID,-1.25032,36.84657,,,0
0210CIJ,Northern Junction,-1.247555137,36.87098622,,,3
0210CKA,KCA,-1.253079772,36.85931861,,,0
0210CLM,Clay,-1.171357,36.948865,,,3
0210CLY,Clay Works,-1.172108,36.947546,,,3
0210CRH,Car Wash,-1.211124659,36.90780222,,,3
0210CRI,AIPCK Githunguri,-1.058234095,36.78208709,,,2
0210DBR,Ndumberi,-1.15149,36.805479,,,2
0210DGU,Ndarugu,-1.081380844,37.04282463,,,3
0210DIE,Weigh Bridge,-1.12953338,36.98971957,,,3
0210DLO,Homeland Inn,-1.230951548,36.87830865,,,3
0210DOE,Kenyatta Road,-1.125418872,37.00300187,,,3
0210DRV,Drive In,-1.249040365,36.86320782,,,0
0210EC/,Utawala Junction/ Benedicta,-1.278744668,36.96799904,,,3
0210EIW,Kwa Chief,-1.282864541,36.95997387,,,3
0210EKE,Kemsa Depot,-1.316538513,36.92023695,,,0
0210EKT,Kanyama,-1.25249505,36.88166142,,,3
0210ENE,Odeon,-1.282971829,36.82432383,0.0,0004ODN,0
0210EOS,Seasons,-1.218774319,36.90265775,,,3
0210EOV,Jehova Witness Ting'ang'a,-1.12778449,36.81349039,,,2
0210ERI,Reli,-1.206656813,36.9204247,,,3
0210ERV,Evergreen,-1.211371422,36.83338165,,,2
0210EXL,Lex,-1.247511506,36.87099695,,,3
0210FAR,Safari Park,-1.225801706,36.88538432,,,3
0210FBO,Balkan Sec. School/Fourways,-1.212370634,36.83383226,,,3
0210FIG,Fig Tree,-1.275653243,36.82331264,0.0,,0
0210FLY,Fly Over,-1.150335073,36.96210623,,,3
0210FNO,Ngorofani,-1.225275993,36.91494226,,,3
0210GAO,Mlango Kubwa,-1.26747787,36.84358478,,,0
0210GEN,Engen,-1.180842519,36.98763013,,,3
0210GIT,Githurai,-1.204336,36.916825,,,3
0210GNN,Pangani,-1.266170508,36.83512509,,,0
0210GPN,Shell/Pangani Footbridge,-1.264028549,36.83792531,,,0
0210GRG,Garage Stage,-1.279238,36.849785,,,0
0210HAS,Car Wash,-1.211269498,36.90749645,,,3
0210HAU,Kahawa Sukari,-1.188561916,36.93168998,,,3
0210HAW,Car Wash,-1.211352826,36.90758228,,,3
0210HER,Ha Andrew,-1.131444453,36.80510044,,,2
0210HFI,Kwa Ng'ethe/Fivestar,-1.189877719,36.83962315,,,2
0210HHE,PCEA Bishop Gathu,-1.092550993,36.78580999,,,2
0210HIP,Highpoint,-1.095312238,37.02895224,,,3
0210HLE,Shell,-1.281759471,36.96203381,,,3
0210HUN,Hunters Stage,-1.227159,36.917404,,,3
0210HUT,Githurai,-1.203691095,36.91734284,,,3
0210HWA,Kahawa,-1.19645834,36.92401886,,,3
0210HWD,Kahawa Wendani,-1.195381612,36.92504615,,,3
0210HWK,Wendani Bus Stop,-1.195385456,36.92515612,,,3
0210IEL,Homeland Inn,-1.231017441,36.87831134,,,3
0210IES,Desai,-1.27242422,36.82760525,,,0
0210IHW,Kwa Ahindi,-1.17300126,36.82666808,,,2
0210IIA,Utalii,-1.25646624,36.85562253,,,0
0210IJI,Jikoni's,-1.230232716,36.8412137,,,3
0210IKS,Aga Khan hospital,-1.269070745,36.81020093,,,0
0210ILA,Utalii,-1.256112224,36.85542941,,,0
0210IMT,Mitikenda,-1.184324026,36.99306428,,,3
0210INA,Pangani Police Post,-1.270315647,36.83555961,,,0
0210IRI,Maji Mazuri,-1.231949329,36.92613244,,,3
0210ISD,Desai,-1.271785498,36.82840884,,,0
0210ITI,Utalii,-1.256405711,36.85563862,,,0
0210IVN,Drive In,-1.248483986,36.8636021,,,0
0210IYU,Super Highway,-1.165175914,36.95830822,,,3
0210JKT,JKUAT,-1.106981,37.015873,,,3
0210JTS,St. Joseph,-1.241111755,36.98976517,,,3
0210KAD,Kwa Ahindi,-1.173949242,36.82804942,,,2
0210KAF,Family Bank,-1.280661285,36.96424663,,,3
0210KAH,Kahawa Wendani,-1.196565628,36.92410469,,,3
0210KBM,Kariobangi Market Stage,-1.255533,36.878748,,,3
0210KBO,Kimbo,-1.13317,36.974441,,,3
0210KCA,KCA/Survey,-1.253374815,36.85901821,,,0
0210KDO,Kwa DO/Kiambu-Limuru Junction,-1.17498,36.83448,,,2
0210KEB,Kobe,-1.226735115,36.99036598,,,3
0210KJA,Guru Nanak,-1.269973844,36.83283716,,,0
0210KLI,Old Kiambu,-1.172275543,36.8265152,,,2
0210KPO,Kiambu Mall/Posta,-1.164979935,36.82385445,,,2
0210KRB,Karambe,-1.266978979,36.84567153,,,0
0210KU.,KU,-1.182017326,36.93785906,,,3
0210KWD,Kwa Dogi,-1.15693,36.932686,,,3
0210KYR,Kwa Roy,-1.17460674,36.97780788,,,3
0210KYS,Tuskys,-1.317770809,36.918464,,,0
0210LGC,Grafins College,-1.266406417,36.80548024,,,0
0210LH',Overcomer's Chapel,-1.158426046,36.81864023,,,2
0210LOA,Allsops,-1.245651573,36.86668128,,,3
0210LSL,Allsops,-1.245678395,36.8671748,,,3
0210LUI,Muslim Road,-1.275686949,36.83133513,,,0
0210MBL,Membley,-1.156222,36.930358,,,3
0210MET,Metro,-1.217658,36.898562,,,3
0210MF,FM,-1.269414425,36.84067726,,,0
0210MGC,Muthaiga Golf Club Stage,-1.258900166,36.84252262,,,0
0210MIN,Amani,-1.281119585,36.96332395,,,3
0210MNG,Mang'u,-1.075546,37.046508,,,3
0210MQT,Quickmart,-1.20231244,36.83407098,,,2
0210MSL,muthaiga Golf Club Stage,-1.258874863,36.8425414,,,0
0210MTG,Muthaiga,-1.260445118,36.84361696,,,0
0210NAK,Kwa Kanisa,-1.0569942,37.05579579,,,3
0210NAM,Transami,-1.327173114,36.89490616,,,0
0210NAS,Naivas,-1.218634,36.895833,,,3
0210NCY,Centy Club,-1.234148741,36.99011922,,,3
0210NGE,Evergreen,-1.209211081,36.83307856,,,2
0210NGR,Ngara Stage,-1.274687648,36.82440698,0.0,0003NGR,0
0210NID,Drive In,-1.24895069,36.86322659,,,0
0210NIG,Kirigu-ini,-1.148095608,36.80741787,,,2
0210NIM,Kiambu Terminus,-1.168831587,36.8265447,,,2
0210NIR,Drive In,-1.248864895,36.86276793,,,0
0210NRS,Kariobangi Mwisho,-1.253065234,36.88485861,,,3
0210NTR,Naivas Ciata Mall/Ridgeways Mall,-1.22544,36.839,,,3
0210NUR,Guru Nanak,-1.269232035,36.83247507,,,0
0210NWK,Kahawa Wendani,-1.196646094,36.92390084,,,3
0210OIK,Mihango Kayole Junction,-1.287837356,36.95198625,,,3
0210OLT,Toll,-1.130851507,36.98221207,,,3
0210ONR,Corner,-1.185450554,36.99479163,,,3
0210OOI,Gititu Coffee Factory,-1.084299088,36.78218365,,,2
0210OON,Njomoko,-1.044895112,37.06069887,,,3
0210OUN,KSC International/Junction,-1.240866512,36.88772589,,,3
0210OUS,Githunguri Township,-1.056968093,36.78067088,,,2
0210OUU,Kihunguro,-1.16004467,36.95893586,,,3
0210-P0,Triple-0,-1.272721946,36.97467506,,,3
0210PA.,AP,-1.285349786,36.95592105,,,3
0210PAS,Safari Park,-1.225807071,36.88544065,,,3
0210PMH,Pumwani Hospital,-1.280534863,36.84457719,,,0
0210PMS,Pumwani Stage,-1.284349,36.84316,,,0
0210PNG,Pangani/Muthaiga Footbridge,-1.263926625,36.83806479,,,0
0210PPS,Police Post,-1.219433,36.903631,,,3
0210PRS,Prison,-1.151878,36.928673,,,3
0210PSK,Bypass/Kwaheri,-1.215137243,36.8350178,,,3
0210PYS,Bypass,-1.264157295,36.98298991,,,3
0210RAO,Astro,-1.290562268,36.94753446,,,3
0210RAT,Roasters,-1.234867573,36.8739152,,,3
0210RBA,Barua,-1.193017423,36.83994234,,,2
0210RBU,Barua,-1.194019049,36.83979213,,,2
0210RIH,Chandaria,-1.244239211,36.88502491,,,3
0210RMT,TRM,-1.22023344,36.8915534,,,3
0210RNA,Kasarini,-1.205921173,36.83200836,,,2
0210RND,Rounder Terminal,-1.262344122,36.87873781,,,0
0210RSB,Roysambu Footbridge,-1.217229366,36.89452529,,,3
0210RSC,KCA University,-1.252357131,36.85940981,,,0
0210RSI,Kasarini,-1.204393834,36.8327567,,,2
0210RV2,Riverside 2,-1.249469519,36.87784195,,,3
0210RYS,Roysambu,-1.220431924,36.89103305,,,3
0210SAE,Kastemil,-1.212594509,36.90338731,,,3
0210SAI,Kamakis,-1.178672969,36.98424518,,,3
0210SAO,Roysambu,-1.217191815,36.89447701,,,3
0210SAP,Allsops,-1.245705217,36.86705947,,,3
0210SAR,Roasters,-1.233923435,36.87461257,,,3
0210SBA,Airbase,-1.315276355,36.92168266,,,0
0210SEW,Sewage,-1.098943949,37.02455878,,,3
0210SHA,Kahawa Sukari,-1.188910604,36.93129301,,,3
0210SKA,Samaki,-1.246261597,36.8779707,,,3
0210SMB,Supermambo,-1.27024,36.8327,,,0
0210SMW,Kwa Mlima,-1.233075857,36.92863226,,,3
0210SRA,Kasarani Primary,-1.220422625,36.90459323,,,3
0210S/T,19/60 Stage,-1.285348302,36.83226585,,,0
0210STD,Stadium,-1.221149,36.890238,,,3
0210SUN,Sunton,-1.229605079,36.92096651,,,3
0210SUR,Utalii,-1.256711483,36.85553133,,,0
0210TAE,Roasters,-1.234744191,36.87396348,,,3
0210TDL,Parklands Sports Club,-1.269453406,36.81245399,,,0
0210TEE,Eastleigh Terminal,-1.272252202,36.84884191,,,0
0210TER,St. Teresa,-1.266657114,36.84738278,,,0
0210TGA,Ting'ang'a,-1.128432,36.811953,,,2
0210TIB,Kiambu Terminus,-1.167781592,36.8246913,,,2
0210TIG,Ruui/Kirigiti,-1.178816289,36.83735132,,,2
0210TMR,TRM/Roysambu,-1.220374435,36.89108938,,,3
0210TRT,Torrents,-1.160577,36.944155,,,3
0210TUH,Muthaiga,-1.260060436,36.84340775,,,0
0210TYE,Equity,-1.218060851,36.90011233,,,3
0210UIK,Ikinu Primary,-1.101434469,36.79791212,,,2
0210UKO,Kihunguro,-1.159826249,36.95911556,,,3
0210/US,TRM/Roysambu,-1.220469475,36.89088821,,,3
0210USG,GSU,-1.289645165,36.94906801,,,3
0210UWT,Muthurwa,-1.286167502,36.83222026,,,0
0210UYU,Muyuyu Avenue,-1.271549463,36.84869707,,,0
0210VIS,Naivas,-1.24751839,36.87301129,,,3
0210VNA,Naivas,-1.218747497,36.89567864,,,3
0210WDH,Kahawa Wendani,-1.196597815,36.9239223,,,3
0210WOK,Kwa DO,-1.219319522,36.9036094,,,3
0210WPE,Dawa Pharmaceuticals,-1.247034073,36.87503099,,,3
0210WTH,Witeithie,-1.068200469,37.05117166,,,3
0210YPS,Bypass,-1.16525504,36.95735604,,,3
0210ZMM,Maji Mazuri,-1.231949329,36.92613244,,,3
0211AAA,Kahawa Sukari,-1.188400984,36.93115354,,,3
0211AAJ,Juja Mall,-1.118481159,37.00953841,,,3
0211AAW,Kahawa,-1.195911169,36.92383111,,,3
0211ACB,Barracks,-1.311664581,36.92534387,,,0
0211ACD,Baba Dogo Catholic Church,-1.244142652,36.88469231,,,3
0211ADI,Kahawa Wendani,-1.196324229,36.92342877,,,3
0211AEC,Overcomers Chapel,-1.158051967,36.81746006,,,2
0211AEP,Savanna Petrol,-1.058059215,36.78192616,,,2
0211AFY,Fancy,-1.275385022,36.9715637,,,3
0211AGA,Pangani Police,-1.270322531,36.8352887,,,0
0211AGC,Baba Dogo Junction/Dawa,-1.24715209,36.87443554,,,3
0211AHN,China,-1.292921305,36.94411397,,,3
0211AIC,Quickmart,-1.202403635,36.83386177,,,2
0211AIK,Kamakis,-1.170865417,36.97226644,,,3
0211AKW,Kwa DO/Kiambu Limuru Junction,-1.175043583,36.83417559,,,2
0211ALN,Naivas Ciata Mall/Ridgeways Mall,-1.225567192,36.83885604,,,3
0211ALS,Allsops,-1.244064,36.867212,,,3
0211AMN,Amani,-1.281065941,36.96338832,,,3
0211'AN,Jehovah's Witness Ting'ang'a,-1.126753092,36.81388736,,,2
0211ANN,Pangani,-1.263819337,36.83759272,,,0
0211ANP,Pangani,-1.263728142,36.83758199,,,0
0211ANS,St. Francis,-1.226145029,36.91620827,,,3
0211.AP,AP,-1.285454035,36.95582449,,,3
0211ARS,Safari Park,-1.225254536,36.88513756,,,3
0211ASP,Allsops,-1.243799329,36.86749399,,,3
0211AUR,Guru Nanak,-1.26960218,36.83204055,,,0
0211AVA,Naivas,-1.247184277,36.87257409,,,3
0211AWA,Kahawa,-1.196470588,36.92339391,,,3
0211BHC,Baba Dogo Catholic Church,-1.2442047,36.88469768,,,3
0211BLA,Total Kiambu,-1.174985289,36.82890773,,,2
0211BLR,Balkan Sec School/Fourways,-1.212254226,36.833902,,,3
0211B/O,Kobil/K1,-1.267567098,36.81204951,,,0
0211B/W,Bypass/Kwaheri,-1.215396255,36.8349722,,,3
0211BYP,Bypass,-1.164175272,36.95703685,,,3
